ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
AJ1949,110,,110.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/d-rose-tee-bbx84.html?a=214_49702
AJ2265,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/techfit-capris-aco57.html?a=214_55921
AJ3208,170,,170.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/adizero-tee-bbk57.html?a=214_48279
AJ3215,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-tank-top-bbk77.html?a=214_56069
AJ3219,110,,110.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/club-tee-bbk78.html?a=214_48342
AJ3222,150,,150.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/club-polo-shirt-bbk71.html?a=214_55988
AJ3790,250,,250.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/futura-noon-backpack-bhh23.html?a=214_48932
AJ4065,170,,170.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/supernova-three-quarter-tights-bcq59.html?a=214_49271
AJ4208,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/dame-fighter-tee-bfi22.html?a=214_56916
AJ4696,170,,170.00,,Yes,Success,2016-01-07 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj95.html?a=214_48151
AJ4704,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj96.html?a=214_55933
AJ4706,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-pants-bgj96.html?a=214_56088
AJ4715,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-hoodie-bfo42.html?a=214_55889
AJ4718,210,,210.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/essentials-3-stripes-hoodie-bfo42.html?a=214_55887
AJ4775,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sideline-3-stripes-tee-bhj42.html?a=214_56890
AJ4785,99,,99.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-logo-tee-bfq73.html?a=214_57037
AJ4786,220,,220.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-pants-bfq72.html?a=214_56955
AJ4791,199,,199.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/authentic-logo-crew-sweatshirt-bfq69.html?a=214_56982
AJ4799,99,,99.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/allover-print-swat-shorts-bfy65.html?a=214_49480
AJ4811,299,,299.00,,Yes,Success,2016-15-04 00:00:00,http://adidasmystg.specom.io/daybreaker-hoodie-bcl43.html?a=214_56076
AJ4813,299,,299.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/daybreaker-hoodie-bcl43.html?a=214_55949
AJ4821,240,,240.00,,Yes,Success,2016-01-07 00:00:00,http://adidasmystg.specom.io/gym-hoodie-bfp71.html?a=214_56696
AJ4850,140,,140.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/allover-print-gym-shorts-bfp76.html?a=214_49225
AJ4862,270,,,,,Article Error,2016-01-02 00:00:00,Product NOT Available: http://adidasmystg.specom.io/top-track-top-bfp73.html?a=214_56692
AJ4876,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/athletic-tank-top-bfo78.html?a=214_56739
AJ4878,120,,120.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/athletic-tank-top-bfo78.html?a=214_56686
AJ4932,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/top-photo-tee-bfp68.html?a=214_56709
AJ4933,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/top-photo-tee-bfp68.html?a=214_56682
AJ4958,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/techfit-base-sleveless-tee-loz72.html?a=214_49444
AJ5018,120,,120.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/techfit-base-long-sleeve-tee-loz73.html?a=214_49505
AJ5026,170,,170.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/ultimate-fit-three-quarter-tights-bbn04.html?a=214_55810
AJ5029,170,,170.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/ultimate-fit-three-quarter-typo-tights-bfl98.html?a=214_48133
AJ5058,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/lightweight-tee-bfp62.html?a=214_56743
AJ5059,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/lightweight-tee-bfp62.html?a=214_56734
AJ5069,130,,130.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/seamless-bra-bbm65.html?a=214_57050
AJ5179,199,,199.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/la-palm-shorts-bhk49.html?a=214_48952
AJ5337,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/wardrobe-shorts-bfn92.html?a=214_55937
AJ5351,80,,80.00,,Yes,Success,2016-01-07 00:00:00,http://adidasmystg.specom.io/basic-solid-tank-top-bfo69.html?a=214_48352
AJ5499,90,,90.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bft47.html?a=214_49680
AJ5500,90,,90.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bft47.html?a=214_56997
AJ5503,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bdl12.html?a=214_56895
AJ5507,110,,110.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-tee-bdl12.html?a=214_57033
AJ5515,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-polo-shirt-bft49.html?a=214_57031
AJ5519,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-polo-shirt-bft49.html?a=214_56957
AJ5521,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-three-quarter-pants-bft52.html?a=214_56951
AJ5522,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-three-quarter-pants-bft52.html?a=214_56984
AJ5523,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-long-shorts-bft48.html?a=214_56961
AJ5524,140,,140.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-long-shorts-bft48.html?a=214_56970
AJ5552,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-stretch-hoodie-bft51.html?a=214_56867
AJ5553,250,,250.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-stretch-hoodie-bft51.html?a=214_57019
AJ5563,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-stretch-pants-bft53.html?a=214_56968
AJ5577,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/cool-365-pants-bft56.html?a=214_56877
AJ5590,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-tee-bfs07.html?a=214_56597
AJ5591,75,,75.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-performer-tee-bfs07.html?a=214_55398
AJ5597,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/locker-room-teammate-hoodie-bfs25.html?a=214_55420
AJ5712,199,,199.00,,Yes,Success,2016-01-01 00:00:00,http://adidasmystg.specom.io/techfit-power-long-sleeve-tee-bcg16.html?a=214_49494
