ARTICLE_NO,PRICE,SPECIAL_PRICE,UI_Price,UI_Special_Price,ADD_TO_BAG,STATUS,RELEASE_DATE,URL
G06799,60,,60.00,,Yes,Success,2011-01-08 00:00:00,http://adidasmystg.specom.io/duramo-slides-9.html?a=214_26379
M20607,190,,190.00,,Yes,Success,2015-01-01 00:00:00,http://adidasmystg.specom.io/stan-smith-shoes-ioo70.html?a=214_49740
Q16507,699,,699.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-rose-primeknit-boost-6-shoes-az929.html?a=214_55794
Q16510,579,,579.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/d-lillard-2-0-boost-primeknit-shoes-az932.html?a=214_55781
S11629,50,,50.00,,Yes,Success,2015-22-07 00:00:00,http://adidasmystg.specom.io/chelsea-fc-home-socks-1-pair-jnd27.html?a=214_31995
S12328,114,,114.00,,Yes,Success,2015-01-04 00:00:00,http://adidasmystg.specom.io/sport-essentials-polo-shirt-jmj49.html?a=214_23755
S12630,200,,200.00,,Yes,Success,2015-15-06 00:00:00,http://adidasmystg.specom.io/real-madrid-away-replica-player-jersey-jog63.html?a=214_25193
S12653,300,,300.00,,Yes,Success,2015-15-06 00:00:00,http://adidasmystg.specom.io/real-madrid-home-replica-player-jersey-jog86.html?a=214_25211
S14294,270,,270.00,,Yes,Success,2015-13-05 00:00:00,http://adidasmystg.specom.io/men-s-fc-bayern-home-replica-player-jersey-jmv37.html?a=214_23303
S17593,65,,65.00,,Yes,Success,2015-01-03 00:00:00,http://adidasmystg.specom.io/ess-chelsea-jpc66.html?a=214_20402
S17995,140,,140.00,,Yes,Success,2015-01-05 00:00:00,http://adidasmystg.specom.io/sport-essentials-mid-pants-jpf35.html?a=214_21757
S21319,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-sweat-pant-gwn38.html?a=214_55341
S21320,160,,160.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-sweat-pant-gwn38.html?a=214_55333
S21336,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-hoodie-fleece-gwn34.html?a=214_55335
S21338,180,,180.00,,Yes,Success,2016-01-02 00:00:00,http://adidasmystg.specom.io/sport-essentials-logo-hoodie-fleece-gwn34.html?a=214_55329
S21490,50,,,,,,2015-01-01 00:00:00,Article NOT found
S21998,25,,25.00,,Yes,Success,2015-01-01 00:00:00,http://adidasmystg.specom.io/tennis-wristbands-small-joy34.html?a=214_31722
